Image,Group,Row,Col,Size
830,76,A,6,814
830,124,A,11,804
830,124,A,13,703
830,124,A,15,771
830,126,A,19,581
830,126,A,21,597
830,126,A,23,655
830,76,C,2,773
830,76,C,4,614
830,76,C,6,725
830,124,C,11,794
830,124,C,13,586
830,124,C,15,687
830,126,C,19,573
830,126,C,21,536
830,126,C,23,614
830,76,E,2,785
830,76,E,4,649
830,76,E,6,732
830,124,E,11,1008
830,124,E,13,558
830,124,E,15,679
830,126,E,19,563
830,126,E,21,535
830,126,E,23,627
830,76,G,2,900
830,76,G,4,731
830,76,G,6,814
830,124,G,11,977
830,124,G,13,615
830,124,G,15,761
830,126,G,19,660
830,126,G,21,664
830,126,G,23,775
830,128,J,2,819
830,128,J,4,661
830,128,J,6,747
830,130,J,11,1390
830,130,J,13,1153
830,130,J,15,1615
830,1,J,19,44
830,1,J,21,33
830,1,J,23,21
830,128,L,2,769
830,128,L,4,616
830,128,L,6,710
830,130,L,11,1276
830,130,L,13,1389
830,130,L,15,1505
830,1,L,19,45
830,1,L,21,34
830,1,L,23,18
830,128,N,2,764
830,128,N,4,615
830,128,N,6,718
830,130,N,11,1606
830,130,N,13,1046
830,130,N,15,1563
830,1,N,19,46
830,1,N,21,33
830,1,N,23,28
830,128,P,2,698
830,128,P,4,584
830,128,P,6,785
830,130,P,11,1569
830,130,P,13,1325
830,130,P,15,1584
830,1,P,19,43
830,1,P,21,32
830,1,P,23,30
831,82,A,2,0
831,82,A,4,508
831,82,A,6,735
831,88,A,10,610
831,88,A,12,612
831,88,A,14,697
831,58,A,19,919
831,58,A,21,827
831,58,A,23,957
831,82,C,2,545
831,82,C,4,626
831,82,C,6,641
831,88,C,10,554
831,88,C,12,559
831,88,C,14,625
831,58,C,19,844
831,58,C,21,693
831,58,C,23,845
831,82,E,2,537
831,82,E,4,524
831,82,E,6,471
831,88,E,10,552
831,88,E,12,530
831,88,E,14,613
831,58,E,19,831
831,58,E,21,716
831,58,E,23,858
831,82,G,2,511
831,82,G,4,591
831,82,G,6,561
831,88,G,10,570
831,88,G,12,523
831,88,G,14,568
831,58,G,19,811
831,58,G,21,720
831,58,G,23,901
831,80,J,2,601
831,80,J,4,636
831,80,J,6,578
831,72,J,10,843
831,72,J,12,795
831,72,J,14,912
831,74,J,19,883
831,74,J,21,704
831,74,J,23,921
831,80,L,2,565
831,80,L,4,508
831,80,L,6,518
831,72,L,10,724
831,72,L,12,641
831,72,L,14,772
831,74,L,19,741
831,74,L,21,610
831,74,L,23,785
831,80,N,2,490
831,80,N,4,458
831,80,N,6,460
831,72,N,10,649
831,72,N,12,512
831,72,N,14,694
831,74,N,19,698
831,74,N,21,560
831,74,N,23,722
831,80,P,2,388
831,80,P,4,404
831,80,P,6,429
831,72,P,10,424
831,72,P,12,394
831,72,P,14,485
831,74,P,19,571
831,74,P,21,457
831,74,P,23,386
832,76,A,2,416
832,76,A,4,343
832,76,A,6,482
832,124,A,11,516
832,124,A,13,393
832,124,A,15,397
832,126,A,19,312
832,126,A,21,351
832,126,A,23,346
832,76,C,2,433
832,76,C,4,404
832,76,C,6,519
832,124,C,11,516
832,124,C,13,407
832,124,C,15,499
832,126,C,19,419
832,126,C,21,313
832,126,C,23,366
832,76,E,2,572
832,76,E,4,429
832,76,E,6,528
832,124,E,11,520
832,124,E,13,424
832,124,E,15,503
832,126,E,19,448
832,126,E,21,416
832,126,E,23,511
832,76,G,2,651
832,76,G,4,511
832,76,G,6,583
832,124,G,11,546
832,124,G,13,472
832,124,G,15,577
832,126,G,19,525
832,126,G,21,537
832,126,G,23,645
832,128,J,2,571
832,128,J,4,464
832,128,J,6,545
832,130,J,11,1098
832,130,J,13,835
832,130,J,15,1238
832,1,J,19,32
832,1,J,21,27
832,1,J,23,15
832,128,L,2,517
832,128,L,4,424
832,128,L,6,503
832,130,L,11,998
832,130,L,13,802
832,130,L,15,1174
832,1,L,19,43
832,1,L,21,32
832,1,L,23,19
832,128,N,2,443
832,128,N,4,329
832,128,N,6,428
832,130,N,11,1138
832,130,N,13,797
832,130,N,15,1314
832,1,N,19,50
832,1,N,21,38
832,1,N,23,0
832,128,P,2,362
832,128,P,4,367
832,128,P,6,401
832,130,P,11,732
832,130,P,13,600
832,130,P,15,968
832,1,P,19,30
832,1,P,21,20
832,1,P,23,27
833,82,A,2,955
833,82,A,4,783
833,82,A,6,1019
833,88,A,10,606
833,88,A,12,610
833,88,A,14,659
833,58,A,19,951
833,58,A,21,840
833,58,A,23,923
833,82,C,2,862
833,82,C,4,645
833,82,C,6,808
833,88,C,10,532
833,88,C,12,537
833,88,C,14,597
833,58,C,19,967
833,58,C,21,826
833,58,C,23,984
833,82,E,2,722
833,82,E,4,738
833,82,E,6,856
833,88,E,10,520
833,88,E,12,505
833,88,E,14,570
833,58,E,19,950
833,58,E,21,838
833,58,E,23,999
833,82,G,2,523
833,82,G,4,583
833,82,G,6,583
833,88,G,10,535
833,88,G,12,511
833,88,G,14,552
833,58,G,19,961
833,58,G,21,882
833,58,G,23,1071
833,80,J,2,538
833,80,J,4,750
833,80,J,6,438
833,72,J,10,785
833,72,J,12,764
833,72,J,14,935
833,74,J,19,921
833,74,J,21,805
833,74,J,23,938
833,80,L,2,485
833,80,L,4,454
833,80,L,6,422
833,72,L,10,685
833,72,L,12,655
833,72,L,14,786
833,74,L,19,772
833,74,L,21,665
833,74,L,23,843
833,80,N,2,342
833,80,N,4,397
833,80,N,6,416
833,72,N,10,632
833,72,N,12,598
833,72,N,14,752
833,74,N,19,629
833,74,N,21,621
833,74,N,23,782
833,80,P,2,245
833,80,P,4,323
833,80,P,6,357
833,72,P,10,516
833,72,P,12,504
833,72,P,14,588
833,74,P,19,477
833,74,P,21,415
833,74,P,23,466
834,76,A,2,574
834,76,A,4,439
834,76,A,6,562
834,124,A,11,719
834,124,A,13,521
834,124,A,15,562
834,126,A,19,437
834,126,A,21,406
834,126,A,23,466
834,76,C,2,654
834,76,C,4,583
834,76,C,6,718
834,124,C,11,706
834,124,C,13,592
834,124,C,15,675
834,126,C,19,547
834,126,C,21,516
834,126,C,23,614
834,76,E,2,783
834,76,E,4,613
834,76,E,6,735
834,124,E,11,710
834,124,E,13,610
834,124,E,15,712
834,126,E,19,564
834,126,E,21,548
834,126,E,23,639
834,76,G,2,837
834,76,G,4,694
834,76,G,6,853
834,124,G,11,783
834,124,G,13,646
834,124,G,15,776
834,126,G,19,655
834,126,G,21,672
834,126,G,23,768
834,128,J,2,803
834,128,J,4,703
834,128,J,6,733
834,130,J,11,1426
834,130,J,13,1144
834,130,J,15,1354
834,1,J,19,42
834,1,J,21,29
834,1,J,23,21
834,128,L,2,745
834,128,L,4,658
834,128,L,6,698
834,130,L,11,1274
834,130,L,13,1173
834,130,L,15,1498
834,1,L,19,40
834,1,L,21,22
834,1,L,23,20
834,128,N,2,744
834,128,N,4,564
834,128,N,6,669
834,130,N,11,1462
834,130,N,13,1114
834,130,N,15,1454
834,1,N,19,45
834,1,N,21,32
834,1,N,23,20
834,128,P,2,488
834,128,P,4,413
834,128,P,6,522
834,130,P,11,1399
834,130,P,13,1224
834,130,P,15,1667
834,1,P,19,0
834,1,P,21,20
834,1,P,23,0
835,82,A,2,480
835,82,A,4,488
835,82,A,6,827
835,88,A,10,601
835,88,A,12,634
835,88,A,14,695
835,58,A,19,1140
835,58,A,21,1055
835,58,A,23,1121
835,82,C,2,748
835,82,C,4,737
835,82,C,6,987
835,88,C,10,543
835,88,C,12,530
835,88,C,14,625
835,58,C,19,1163
835,58,C,21,949
835,58,C,23,1122
835,82,E,2,690
835,82,E,4,620
835,82,E,6,665
835,88,E,10,495
835,88,E,12,671
835,88,E,14,575
835,58,E,19,1062
835,58,E,21,901
835,58,E,23,1118
835,82,G,2,725
835,82,G,4,707
835,82,G,6,734
835,88,G,10,460
835,88,G,12,836
835,88,G,14,841
835,58,G,19,1164
835,58,G,21,967
835,58,G,23,1138
835,80,J,2,762
835,80,J,4,667
835,80,J,6,574
835,72,J,10,875
835,72,J,12,835
835,72,J,14,1007
835,74,J,19,977
835,74,J,21,831
835,74,J,23,1042
835,80,L,2,588
835,80,L,4,524
835,80,L,6,574
835,72,L,10,794
835,72,L,12,732
835,72,L,14,925
835,74,L,19,856
835,74,L,21,707
835,74,L,23,918
835,80,N,2,501
835,80,N,4,511
835,80,N,6,576
835,72,N,10,759
835,72,N,12,731
835,72,N,14,876
835,74,N,19,796
835,74,N,21,657
835,74,N,23,791
835,80,P,2,449
835,80,P,4,446
835,80,P,6,574
835,72,P,10,0
835,72,P,12,869
835,72,P,14,1020
835,74,P,19,641
835,74,P,21,578
835,74,P,23,700
836,76,A,2,841
836,76,A,4,704
836,76,A,6,839
836,124,A,11,904
836,124,A,13,747
836,124,A,15,844
836,126,A,19,485
836,126,A,21,385
836,126,A,23,500
836,76,C,2,758
836,76,C,4,597
836,76,C,6,729
836,124,C,11,776
836,124,C,13,627
836,124,C,15,736
836,126,C,19,522
836,126,C,21,488
836,126,C,23,592
836,76,E,2,893
836,76,E,4,596
836,76,E,6,729
836,124,E,11,762
836,124,E,13,613
836,124,E,15,742
836,126,E,19,547
836,126,E,21,527
836,126,E,23,613
836,76,G,2,1119
836,76,G,4,663
836,76,G,6,797
836,124,G,11,794
836,124,G,13,680
836,124,G,15,855
836,126,G,19,636
836,126,G,21,609
836,126,G,23,725
836,128,J,2,733
836,128,J,4,778
836,128,J,6,737
836,130,J,11,1417
836,130,J,13,1050
836,130,J,15,1463
836,1,J,19,49
836,1,J,21,46
836,1,J,23,39
836,128,L,2,691
836,128,L,4,682
836,128,L,6,671
836,130,L,11,1181
836,130,L,13,1232
836,130,L,15,1286
836,1,L,19,51
836,1,L,21,46
836,1,L,23,41
836,128,N,2,684
836,128,N,4,541
836,128,N,6,683
836,130,N,11,1240
836,130,N,13,933
836,130,N,15,1343
836,1,N,19,52
836,1,N,21,51
836,1,N,23,50
836,128,P,2,643
836,128,P,4,541
836,128,P,6,1070
836,130,P,11,1380
836,130,P,13,1187
836,130,P,15,1531
836,1,P,19,75
836,1,P,21,67
836,1,P,23,61
837,82,A,2,743
837,82,A,4,767
837,82,A,6,1065
837,88,A,10,678
837,88,A,12,690
837,88,A,14,783
837,58,A,19,1132
837,58,A,21,976
837,58,A,23,1133
837,82,C,2,1058
837,82,C,4,784
837,82,C,6,1073
837,88,C,10,608
837,88,C,12,607
837,88,C,14,690
837,58,C,19,1190
837,58,C,21,935
837,58,C,23,1245
837,82,E,2,900
837,82,E,4,726
837,82,E,6,704
837,88,E,10,591
837,88,E,12,578
837,88,E,14,636
837,58,E,19,1093
837,58,E,21,948
837,58,E,23,1168
837,82,G,2,607
837,82,G,4,858
837,82,G,6,1014
837,88,G,10,581
837,88,G,12,923
837,88,G,14,626
837,58,G,19,1161
837,58,G,21,1041
837,58,G,23,1233
837,80,J,2,714
837,80,J,4,611
837,80,J,6,677
837,72,J,10,937
837,72,J,12,858
837,72,J,14,1044
837,74,J,19,1017
837,74,J,21,849
837,74,J,23,1071
837,80,L,2,616
837,80,L,4,519
837,80,L,6,605
837,72,L,10,802
837,72,L,12,700
837,72,L,14,893
837,74,L,19,633
837,74,L,21,713
837,74,L,23,926
837,80,N,2,563
837,80,N,4,467
837,80,N,6,547
837,72,N,10,733
837,72,N,12,626
837,72,N,14,833
837,74,N,19,789
837,74,N,21,651
837,74,N,23,855
837,80,P,2,452
837,80,P,4,399
837,80,P,6,541
837,72,P,10,660
837,72,P,12,537
837,72,P,14,632
837,74,P,19,472
837,74,P,21,453
837,74,P,23,576
838,76,A,2,658
838,76,A,4,612
838,76,A,6,779
838,124,A,11,727
838,124,A,13,843
838,124,A,15,916
838,126,A,19,470
838,126,A,21,406
838,126,A,23,379
838,76,C,2,645
838,76,C,4,601
838,76,C,6,836
838,124,C,11,875
838,124,C,13,714
838,124,C,15,826
838,126,C,19,592
838,126,C,21,555
838,126,C,23,638
838,76,E,2,736
838,76,E,4,707
838,76,E,6,868
838,124,E,11,871
838,124,E,13,720
838,124,E,15,837
838,126,E,19,611
838,126,E,21,599
838,126,E,23,661
838,76,G,2,974
838,76,G,4,830
838,76,G,6,962
838,124,G,11,911
838,124,G,13,755
838,124,G,15,930
838,126,G,19,694
838,126,G,21,692
838,126,G,23,781
838,128,J,2,965
838,128,J,4,740
838,128,J,6,885
838,130,J,11,1773
838,130,J,13,1212
838,130,J,15,1561
838,1,J,19,43
838,1,J,21,40
838,1,J,23,35
838,128,L,2,864
838,128,L,4,690
838,128,L,6,825
838,130,L,11,1294
838,130,L,13,1342
838,130,L,15,1460
838,1,L,19,44
838,1,L,21,37
838,1,L,23,30
838,128,N,2,819
838,128,N,4,666
838,128,N,6,792
838,130,N,11,1377
838,130,N,13,1180
838,130,N,15,1570
838,1,N,19,43
838,1,N,21,35
838,1,N,23,20
838,128,P,2,594
838,128,P,4,566
838,128,P,6,786
838,130,P,11,1421
838,130,P,13,1432
838,130,P,15,1732
838,1,P,19,45
838,1,P,21,38
838,1,P,23,19
839,82,A,2,1036
839,82,A,4,727
839,82,A,6,933
839,88,A,10,709
839,88,A,12,708
839,88,A,14,683
839,58,A,19,1079
839,58,A,21,999
839,58,A,23,1040
839,82,C,2,1051
839,82,C,4,813
839,82,C,6,1015
839,88,C,10,674
839,88,C,12,727
839,88,C,14,677
839,58,C,19,1213
839,58,C,21,1051
839,58,C,23,1278
839,82,E,2,1062
839,82,E,4,781
839,82,E,6,741
839,88,E,10,647
839,88,E,12,623
839,88,E,14,608
839,58,E,19,1182
839,58,E,21,1058
839,58,E,23,1159
839,82,G,2,1153
839,82,G,4,651
839,82,G,6,1131
839,88,G,10,631
839,88,G,12,630
839,88,G,14,664
839,58,G,19,1146
839,58,G,21,1014
839,58,G,23,1191
839,80,J,2,533
839,80,J,4,510
839,80,J,6,539
839,72,J,10,861
839,72,J,12,860
839,72,J,14,1030
839,74,J,19,965
839,74,J,21,864
839,74,J,23,1094
839,80,L,2,470
839,80,L,4,458
839,80,L,6,467
839,72,L,10,700
839,72,L,12,689
839,72,L,14,864
839,74,L,19,875
839,74,L,21,756
839,74,L,23,968
839,80,N,2,425
839,80,N,4,428
839,80,N,6,441
839,72,N,10,699
839,72,N,12,778
839,72,N,14,888
839,74,N,19,839
839,74,N,21,724
839,74,N,23,950
839,80,P,2,461
839,80,P,4,421
839,80,P,6,480
839,72,P,10,816
839,72,P,12,795
839,72,P,14,930
839,74,P,19,718
839,74,P,21,863
839,74,P,23,1057
840,76,A,2,651
840,76,A,4,442
840,76,A,6,538
840,124,A,11,711
840,124,A,13,700
840,124,A,15,620
840,126,A,19,362
840,126,A,21,363
840,126,A,23,445
840,76,C,2,499
840,76,C,4,475
840,76,C,6,592
840,124,C,11,769
840,124,C,13,618
840,124,C,15,739
840,126,C,19,537
840,126,C,21,516
840,126,C,23,574
840,76,E,2,779
840,76,E,4,626
840,76,E,6,740
840,124,E,11,786
840,124,E,13,648
840,124,E,15,772
840,126,E,19,575
840,126,E,21,548
840,126,E,23,631
840,76,G,2,879
840,76,G,4,725
840,76,G,6,853
840,124,G,11,828
840,124,G,13,709
840,124,G,15,856
840,126,G,19,656
840,126,G,21,657
840,126,G,23,751
840,128,J,2,892
840,128,J,4,696
840,128,J,6,804
840,130,J,11,1463
840,130,J,13,1254
840,130,J,15,1660
840,1,J,19,46
840,1,J,21,38
840,1,J,23,36
840,128,L,2,794
840,128,L,4,637
840,128,L,6,755
840,130,L,11,1256
840,130,L,13,1275
840,130,L,15,1594
840,1,L,19,48
840,1,L,21,45
840,1,L,23,28
840,128,N,2,717
840,128,N,4,594
840,128,N,6,726
840,130,N,11,1534
840,130,N,13,1098
840,130,N,15,1644
840,1,N,19,54
840,1,N,21,42
840,1,N,23,21
840,128,P,2,564
840,128,P,4,492
840,128,P,6,646
840,130,P,11,1335
840,130,P,13,972
840,130,P,15,1575
840,1,P,19,30
840,1,P,21,20
840,1,P,23,4
505,82,A,2,0
505,82,A,4,0
505,82,A,6,0
505,88,A,10,5
505,88,A,12,4
505,88,A,14,0
505,58,A,19,0
505,58,A,21,0
505,58,A,23,0
505,82,C,2,0
505,82,C,4,0
505,82,C,6,0
505,88,C,10,0
505,88,C,12,0
505,88,C,14,0
505,58,C,19,0
505,58,C,21,0
505,58,C,23,0
505,82,E,2,0
505,82,E,4,0
505,82,E,6,0
505,88,E,10,0
505,88,E,12,0
505,88,E,14,4
505,58,E,19,0
505,58,E,21,0
505,58,E,23,0
505,82,G,2,0
505,82,G,4,0
505,82,G,6,0
505,88,G,10,0
505,88,G,12,4
505,88,G,14,4
505,58,G,19,0
505,58,G,21,0
505,58,G,23,0
505,80,J,2,0
505,80,J,4,0
505,80,J,6,0
505,72,J,10,0
505,72,J,12,0
505,72,J,14,0
505,74,J,19,0
505,74,J,21,0
505,74,J,23,0
505,80,L,2,0
505,80,L,4,0
505,80,L,6,0
505,72,L,10,0
505,72,L,12,0
505,72,L,14,0
505,74,L,19,0
505,74,L,21,0
505,74,L,23,0
505,80,N,2,0
505,80,N,4,0
505,80,N,6,0
505,72,N,10,0
505,72,N,12,0
505,72,N,14,0
505,74,N,19,0
505,74,N,21,0
505,74,N,23,0
505,80,P,2,0
505,80,P,4,0
505,80,P,6,0
505,72,P,10,0
505,72,P,12,0
505,72,P,14,0
505,74,P,19,0
505,74,P,21,0
505,74,P,23,0
506,76,A,2,0
506,76,A,4,0
506,76,A,6,0
506,124,A,11,0
506,124,A,13,0
506,124,A,15,0
506,126,A,19,0
506,126,A,21,0
506,126,A,23,0
506,76,C,2,0
506,76,C,4,4
506,76,C,6,4
506,124,C,11,0
506,124,C,13,7
506,124,C,15,0
506,126,C,19,0
506,126,C,21,0
506,126,C,23,0
506,76,E,2,0
506,76,E,4,0
506,76,E,6,0
506,124,E,11,4
506,124,E,13,0
506,124,E,15,0
506,126,E,19,0
506,126,E,21,0
506,126,E,23,0
506,76,G,2,0
506,76,G,4,0
506,76,G,6,0
506,124,G,11,0
506,124,G,13,0
506,124,G,15,0
506,126,G,19,0
506,126,G,21,0
506,126,G,23,0
506,128,J,2,0
506,128,J,4,0
506,128,J,6,0
506,130,J,11,0
506,130,J,13,0
506,130,J,15,0
506,1,J,19,0
506,1,J,21,0
506,1,J,23,0
506,128,L,2,0
506,128,L,4,0
506,128,L,6,0
506,130,L,11,0
506,130,L,13,0
506,130,L,15,0
506,1,L,19,0
506,1,L,21,0
506,1,L,23,0
506,128,N,2,0
506,128,N,4,6
506,128,N,6,0
506,130,N,11,0
506,130,N,13,0
506,130,N,15,0
506,1,N,19,0
506,1,N,21,0
506,1,N,23,0
506,128,P,2,0
506,128,P,4,0
506,128,P,6,0
506,130,P,11,0
506,130,P,13,0
506,130,P,15,0
506,1,P,19,0
506,1,P,21,0
506,1,P,23,0
507,82,A,2,0
507,82,A,4,0
507,82,A,6,0
507,88,A,10,0
507,88,A,12,0
507,88,A,14,0
507,58,A,19,0
507,58,A,21,0
507,58,A,23,0
507,82,C,2,0
507,82,C,4,0
507,82,C,6,0
507,88,C,10,0
507,88,C,12,0
507,88,C,14,0
507,58,C,19,0
507,58,C,21,0
507,58,C,23,0
507,82,E,2,0
507,82,E,4,0
507,82,E,6,0
507,88,E,10,0
507,88,E,12,0
507,88,E,14,0
507,58,E,19,0
507,58,E,21,0
507,58,E,23,0
507,82,G,2,0
507,82,G,4,0
507,82,G,6,0
507,88,G,10,0
507,88,G,12,0
507,88,G,14,0
507,58,G,19,0
507,58,G,21,0
507,58,G,23,0
507,80,J,2,0
507,80,J,4,0
507,80,J,6,0
507,72,J,10,0
507,72,J,12,0
507,72,J,14,0
507,74,J,19,0
507,74,J,21,0
507,74,J,23,0
507,80,L,2,0
507,80,L,4,0
507,80,L,6,0
507,72,L,10,0
507,72,L,12,0
507,72,L,14,0
507,74,L,19,0
507,74,L,21,0
507,74,L,23,0
507,80,N,2,0
507,80,N,4,0
507,80,N,6,0
507,72,N,10,0
507,72,N,12,0
507,72,N,14,0
507,74,N,19,0
507,74,N,21,0
507,74,N,23,0
507,80,P,2,0
507,80,P,4,4
507,80,P,6,4
507,72,P,10,0
507,72,P,12,0
507,72,P,14,0
507,74,P,19,0
507,74,P,21,0
507,74,P,23,0
508,76,A,2,0
508,76,A,4,0
508,76,A,6,0
508,124,A,11,0
508,124,A,13,0
508,124,A,15,0
508,126,A,19,0
508,126,A,21,0
508,126,A,23,0
508,76,C,2,0
508,76,C,4,0
508,76,C,6,0
508,124,C,11,0
508,124,C,13,0
508,124,C,15,0
508,126,C,19,0
508,126,C,21,0
508,126,C,23,0
508,76,E,2,0
508,76,E,4,0
508,76,E,6,0
508,124,E,11,0
508,124,E,13,0
508,124,E,15,0
508,126,E,19,0
508,126,E,21,0
508,126,E,23,0
508,76,G,2,0
508,76,G,4,0
508,76,G,6,0
508,124,G,11,0
508,124,G,13,0
508,124,G,15,0
508,126,G,19,0
508,126,G,21,0
508,126,G,23,0
508,128,J,2,0
508,128,J,4,0
508,128,J,6,0
508,130,J,11,0
508,130,J,13,0
508,130,J,15,0
508,1,J,19,0
508,1,J,21,0
508,1,J,23,0
508,128,L,2,0
508,128,L,4,0
508,128,L,6,0
508,130,L,11,0
508,130,L,13,0
508,130,L,15,0
508,1,L,19,0
508,1,L,21,0
508,1,L,23,0
508,128,N,2,0
508,128,N,4,0
508,128,N,6,0
508,130,N,11,0
508,130,N,13,0
508,130,N,15,0
508,1,N,19,0
508,1,N,21,0
508,1,N,23,0
508,128,P,2,0
508,128,P,4,0
508,128,P,6,0
508,130,P,11,0
508,130,P,13,0
508,130,P,15,0
508,1,P,19,0
508,1,P,21,0
508,1,P,23,0
509,82,A,2,0
509,82,A,4,0
509,82,A,6,0
509,88,A,10,4
509,88,A,12,4
509,88,A,14,4
509,58,A,19,0
509,58,A,21,0
509,58,A,23,0
509,82,C,2,0
509,82,C,4,0
509,82,C,6,0
509,88,C,10,0
509,88,C,12,0
509,88,C,14,0
509,58,C,19,0
509,58,C,21,0
509,58,C,23,0
509,82,E,2,0
509,82,E,4,4
509,82,E,6,0
509,88,E,10,0
509,88,E,12,0
509,88,E,14,0
509,58,E,19,0
509,58,E,21,0
509,58,E,23,0
509,82,G,2,0
509,82,G,4,0
509,82,G,6,0
509,88,G,10,0
509,88,G,12,0
509,88,G,14,0
509,58,G,19,0
509,58,G,21,0
509,58,G,23,0
509,80,J,2,0
509,80,J,4,0
509,80,J,6,0
509,72,J,10,0
509,72,J,12,0
509,72,J,14,0
509,74,J,19,0
509,74,J,21,0
509,74,J,23,0
509,80,L,2,0
509,80,L,4,0
509,80,L,6,0
509,72,L,10,0
509,72,L,12,0
509,72,L,14,4
509,74,L,19,0
509,74,L,21,0
509,74,L,23,0
509,80,N,2,0
509,80,N,4,0
509,80,N,6,0
509,72,N,10,0
509,72,N,12,4
509,72,N,14,0
509,74,N,19,4
509,74,N,21,4
509,74,N,23,0
509,80,P,2,0
509,80,P,4,0
509,80,P,6,0
509,72,P,10,0
509,72,P,12,0
509,72,P,14,0
509,74,P,19,4
509,74,P,21,0
509,74,P,23,0
510,76,A,2,0
510,76,A,4,0
510,76,A,6,0
510,124,A,11,0
510,124,A,13,4
510,124,A,15,4
510,126,A,19,0
510,126,A,21,0
510,126,A,23,0
510,76,C,2,0
510,76,C,4,0
510,76,C,6,0
510,124,C,11,0
510,124,C,13,0
510,124,C,15,0
510,126,C,19,0
510,126,C,21,0
510,126,C,23,0
510,76,E,2,0
510,76,E,4,0
510,76,E,6,0
510,124,E,11,0
510,124,E,13,0
510,124,E,15,0
510,126,E,19,0
510,126,E,21,0
510,126,E,23,0
510,76,G,2,0
510,76,G,4,0
510,76,G,6,0
510,124,G,11,0
510,124,G,13,0
510,124,G,15,0
510,126,G,19,0
510,126,G,21,0
510,126,G,23,0
510,128,J,2,0
510,128,J,4,0
510,128,J,6,0
510,130,J,11,0
510,130,J,13,0
510,130,J,15,0
510,1,J,19,0
510,1,J,21,0
510,1,J,23,0
510,128,L,2,0
510,128,L,4,0
510,128,L,6,0
510,130,L,11,0
510,130,L,13,0
510,130,L,15,0
510,1,L,19,0
510,1,L,21,0
510,1,L,23,0
510,128,N,2,0
510,128,N,4,0
510,128,N,6,0
510,130,N,11,0
510,130,N,13,0
510,130,N,15,0
510,1,N,19,0
510,1,N,21,0
510,1,N,23,0
510,128,P,2,0
510,128,P,4,0
510,128,P,6,0
510,130,P,11,0
510,130,P,13,0
510,130,P,15,0
510,1,P,19,0
510,1,P,21,0
510,1,P,23,0
511,82,A,2,0
511,82,A,4,0
511,82,A,6,0
511,88,A,10,0
511,88,A,12,0
511,88,A,14,0
511,58,A,19,0
511,58,A,21,0
511,58,A,23,0
511,82,C,2,0
511,82,C,4,0
511,82,C,6,0
511,88,C,10,0
511,88,C,12,0
511,88,C,14,0
511,58,C,19,0
511,58,C,21,0
511,58,C,23,0
511,82,E,2,0
511,82,E,4,0
511,82,E,6,4
511,88,E,10,0
511,88,E,12,4
511,88,E,14,0
511,58,E,19,0
511,58,E,21,0
511,58,E,23,0
511,82,G,2,0
511,82,G,4,0
511,82,G,6,0
511,88,G,10,0
511,88,G,12,0
511,88,G,14,0
511,58,G,19,0
511,58,G,21,0
511,58,G,23,0
511,80,J,2,0
511,80,J,4,0
511,80,J,6,4
511,72,J,10,0
511,72,J,12,0
511,72,J,14,0
511,74,J,19,0
511,74,J,21,0
511,74,J,23,0
511,80,L,2,0
511,80,L,4,0
511,80,L,6,0
511,72,L,10,0
511,72,L,12,0
511,72,L,14,0
511,74,L,19,0
511,74,L,21,0
511,74,L,23,0
511,80,N,2,0
511,80,N,4,0
511,80,N,6,4
511,72,N,10,0
511,72,N,12,0
511,72,N,14,0
511,74,N,19,0
511,74,N,21,0
511,74,N,23,0
511,80,P,2,0
511,80,P,4,4
511,80,P,6,4
511,72,P,10,0
511,72,P,12,0
511,72,P,14,0
511,74,P,19,0
511,74,P,21,0
511,74,P,23,0
512,76,A,2,0
512,76,A,4,0
512,76,A,6,0
512,124,A,11,0
512,124,A,13,0
512,124,A,15,4
512,126,A,19,0
512,126,A,21,0
512,126,A,23,0
512,76,C,2,0
512,76,C,4,0
512,76,C,6,0
512,124,C,11,0
512,124,C,13,0
512,124,C,15,0
512,126,C,19,0
512,126,C,21,0
512,126,C,23,0
512,76,E,2,0
512,76,E,4,0
512,76,E,6,0
512,124,E,11,0
512,124,E,13,0
512,124,E,15,0
512,126,E,19,0
512,126,E,21,0
512,126,E,23,0
512,76,G,2,0
512,76,G,4,0
512,76,G,6,0
512,124,G,11,0
512,124,G,13,0
512,124,G,15,0
512,126,G,19,0
512,126,G,21,0
512,126,G,23,0
512,128,J,2,0
512,128,J,4,0
512,128,J,6,0
512,130,J,11,0
512,130,J,13,0
512,130,J,15,0
512,1,J,19,0
512,1,J,21,0
512,1,J,23,0
512,128,L,2,0
512,128,L,4,0
512,128,L,6,0
512,130,L,11,0
512,130,L,13,0
512,130,L,15,0
512,1,L,19,0
512,1,L,21,0
512,1,L,23,0
512,128,N,2,0
512,128,N,4,0
512,128,N,6,0
512,130,N,11,0
512,130,N,13,0
512,130,N,15,0
512,1,N,19,0
512,1,N,21,0
512,1,N,23,0
512,128,P,2,0
512,128,P,4,0
512,128,P,6,0
512,130,P,11,0
512,130,P,13,0
512,130,P,15,0
512,1,P,19,0
512,1,P,21,0
512,1,P,23,0
513,82,A,2,0
513,82,A,4,0
513,82,A,6,0
513,88,A,10,0
513,88,A,12,0
513,88,A,14,0
513,58,A,19,0
513,58,A,21,0
513,58,A,23,0
513,82,C,2,0
513,82,C,4,0
513,82,C,6,0
513,88,C,10,0
513,88,C,12,0
513,88,C,14,0
513,58,C,19,0
513,58,C,21,0
513,58,C,23,0
513,82,E,2,0
513,82,E,4,0
